Date,Week,Advertiser,Channel,Channel / Tactic,Country,Currency,Website,Tactic,Brand,Booked Impressions,Clicks,Commissions (Local),Commissions (USD),Impressions,Media Cost (Local),Media Cost (USD),Net Items,New Users,Orders,Orders/Click,Quantity,Revenue (Local),Revenue (USD),Sales (Local),Sales (USD),Sessions,Transactions,Video Completions,Video Plays
2017-04-23,2017-04-23,Brand A - CA - FR,Display,Display - Equity,CA,CAD,QuantCast,Equity,Brand A,0.0,15.0,,,20546.0,0.0,0.0,,2.0,,,,0.0,0.0,,,22.0,0.0,0.0,0.0
2017-04-23,2017-04-23,Brand A - CA - FR,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand A,,,,,,0.0,,,0.0,,,,0.0,0.0,,,6.0,0.0,,
2017-04-23,2017-04-23,Brand A - CA - FR,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand A,,505.0,,,29831.0,396.9,294.0,,341.0,,,,747.74,553.88,,,591.0,8.0,,
2017-04-23,2017-04-23,Brand A - CA - FR,Social,Social - Equity,CA,CAD,Instagram,Equity,Brand A,,,,,,,,,1.0,,,,0.0,0.0,,,1.0,0.0,,
2017-04-23,2017-04-23,Brand A - UK,Affiliates,Affiliates - Affiliates,UK,GBP,LinkShare,Affiliates,Brand A,,133.0,61.11,89.22,1800.0,61.11,89.22,8.0,20.0,6.0,144.64,8.0,419.25,612.11,414.25,604.8,54.0,6.0,,
2017-04-23,2017-04-23,Brand A - UK,Display,Display - Equity,UK,GBP,Exponential,Equity,Brand A,0.0,457.0,,,36209.0,0.0,0.0,,105.0,,,,0.0,0.0,,,249.0,0.0,23948.0,28869.0
2017-04-23,2017-04-23,Brand A - UK,Display,Display - Equity,UK,GBP,QuantCast,Equity,Brand A,0.0,41.0,,,49264.0,0.0,0.0,,5.0,,,,0.0,0.0,,,38.0,0.0,0.0,0.0
2017-04-23,2017-04-23,Brand A - UK,Display,Display - Remarketing,UK,GBP,Criteo,Remarketing,Brand A,,1250.0,,,179214.0,285.13,416.29,,40.0,,,,335.42,489.71,,,1129.0,5.0,,
2017-04-23,2017-04-23,Brand A - UK,Paid Search,Brand - Paid Search,UK,GBP,Bing,Brand,Brand A,,205.0,,,760.0,74.88,109.33,,115.0,,,,123.0,179.58,,,210.0,2.0,,
2017-04-23,2017-04-23,Brand A - UK,Social,Social - Equity,UK,GBP,Facebook,Equity,Brand A,,1505.0,,,80339.0,161.92,236.4,,699.0,,,,0.0,0.0,,,964.0,0.0,,
2017-04-23,2017-04-23,Brand A - UK,Social,Social - Equity,UK,GBP,Instagram,Equity,Brand A,,401.0,,,71849.0,202.19,295.19,,,,,,,0.0,,,,,,
2017-04-23,2017-04-23,Brand A - UK,Social,Social - Equity,UK,GBP,Instagram,Equity,Brand A,,,,,,,,,314.0,,,,0.0,0.0,,,383.0,0.0,,
2017-04-23,2017-04-23,Brand A - UK,Social,Social - Remarketing,UK,GBP,Facebook,Remarketing,Brand A,,231.0,,,14166.0,268.67,392.25,,1.0,,,,0.0,0.0,,,7.0,0.0,,
2017-04-23,2017-04-23,Brand A - UK,Social,Social - Remarketing,UK,GBP,Instagram,Remarketing,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-04-23,2017-04-23,Brand A - US,Affiliates,Affiliates - Affiliates,CA,CAD,LinkShare,Affiliates,Brand A,,,,,,,,,525.0,,,,73.73,54.61,,,1120.0,1.0,,
2017-04-23,2017-04-23,Brand A - US,Affiliates,Affiliates - Affiliates,UK,GBP,LinkShare,Affiliates,Brand A,,,,,,,,,41.0,,,,35.0,51.1,,,84.0,1.0,,
2017-04-23,2017-04-23,Brand A - US,Affiliates,Affiliates - Affiliates,US,USD,LinkShare,Affiliates,Brand A,,8859.0,4742.84,4742.84,2892.0,4742.84,4742.84,1317.0,1485.0,564.0,418.46,2189.0,38942.77,38942.77,36805.27,36805.27,6533.0,441.0,,
2017-04-23,2017-04-23,Brand A - US,Display,Display - Equity,US,USD,Exponential,Equity,Brand A,0.0,647.0,,,333229.0,721.9,721.9,,85.0,,,,0.0,0.0,,,134.0,0.0,28825.0,37871.0
2017-04-23,2017-04-23,Brand A - US,Display,Display - Equity,US,USD,GQ,Equity,Brand A,,,,,,,0.0,,0.0,,,,0.0,0.0,,,2.0,0.0,,
2017-04-23,2017-04-23,Brand A - US,Display,Display - Equity,US,USD,QuantCast,Equity,Brand A,0.0,388.0,,,860070.0,3354.27,3354.27,,92.0,,,,0.0,0.0,,,339.0,0.0,0.0,0.0
2017-04-23,2017-04-23,Brand A - US,Display,Display - Equity,US,USD,Who What Wear,Equity,Brand A,,,,,,,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-04-23,2017-04-23,Brand A - US,Display,Display - Remarketing,US,USD,Criteo,Remarketing,Brand A,,4512.0,,,591975.0,2569.4,2569.4,,76.0,,,,7885.6,7885.6,,,5019.0,101.0,,
2017-04-23,2017-04-23,Brand A - US,Paid Search,Brand - Paid Search,US,USD,Bing,Brand,Brand A,,857.0,,,3987.0,260.34,260.34,,516.0,,,,2373.69,2373.69,,,892.0,22.0,,
2017-04-23,2017-04-23,Brand A - US,Paid Search,Brand - Paid Search,US,USD,Yahoo,Brand,Brand A,,530.0,,,3470.0,97.5,97.5,,327.0,,,,1304.57,1304.57,,,591.0,19.0,,
2017-04-23,2017-04-23,Brand A - US,Social,Social - Equity,US,USD,Facebook,Equity,Brand A,,4788.0,,,467122.0,3604.3,3604.3,,3465.0,,,,4696.12,4696.12,,,5383.0,61.0,,
2017-04-23,2017-04-23,Brand A - US,Social,Social - Equity,US,USD,Instagram,Equity,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,2.0,0.0,,
2017-04-23,2017-04-23,Brand A - US,Social,Social - Remarketing,US,USD,Facebook,Remarketing,Brand A,,3228.0,,,118189.0,4187.31,4187.31,,23.0,,,,0.0,0.0,,,134.0,0.0,,
2017-04-23,2017-04-23,Brand A - US,Social,Social - Remarketing,US,USD,Instagram,Remarketing,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,4.0,0.0,,
2017-04-23,2017-04-23,Brand A Brand CA,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand A,,8722.0,,,27405.0,547.53,405.58,,4191.0,,,,15032.51,11135.19,,,9940.0,169.0,,
2017-04-23,2017-04-23,Brand A Brand US,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand A,,19871.0,,,77383.0,1752.43,1752.43,,11328.0,,,,39177.14,39177.14,,,23113.0,511.0,,
2017-04-23,2017-04-23,Brand A GSP CA,Paid Search,Paid Search - GSP,CA,CAD,Adwords,GSP,Brand A,,763.0,,,18251.0,135.47,100.35,,112.0,,,,210.74,156.1,,,221.0,4.0,,
2017-04-23,2017-04-23,Brand A GSP UK,Paid Search,Paid Search - GSP,UK,GBP,Adwords,GSP,Brand A,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,3.0,0.0,,
2017-04-23,2017-04-23,Brand A GSP US,Paid Search,Paid Search - GSP,US,USD,Adwords,GSP,Brand A,,2129.0,,,41195.0,388.05,388.05,,271.0,,,,833.47,833.47,,,448.0,9.0,,
2017-04-23,2017-04-23,Brand A Nonbrand CA,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand A,,0.0,,,0.0,0.0,0.0,,0.0,,,,175.48,129.99,,,26.0,2.0,,
2017-04-23,2017-04-23,Brand A Nonbrand US,Paid Search,Paid Search - Unbranded,US,USD,Adwords,Unbranded,Brand A,,1804.0,,,242355.0,1389.03,1389.03,,648.0,,,,1091.0,1091.0,,,2052.0,17.0,,
2017-04-23,2017-04-23,Brand A Shopping CA,Paid Search,Paid Search - PLA,CA,CAD,Adwords,PLA,Brand A,,325.0,,,21989.0,83.51,61.86,,130.0,,,,400.25,296.48,,,406.0,3.0,,
2017-04-23,2017-04-23,Brand A Shopping US,Paid Search,Paid Search - PLA,US,USD,Adwords,PLA,Brand A,,8972.0,,,874248.0,9155.32,9155.32,,5264.0,,,,9355.37,9355.37,,,9446.0,147.0,,
2017-04-23,2017-04-23,Brand B CA,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand B,,6040.0,,,24559.0,323.49,239.62,,2070.0,,,,9207.88,6820.65,,,6932.0,128.0,,
2017-04-23,2017-04-23,Brand B CA,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand B,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,8.0,0.0,,
2017-04-23,2017-04-23,Brand B US,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand B,,2092.0,,,34293.0,428.94,428.94,,1072.0,,,,2859.97,2859.97,,,2248.0,42.0,,
2017-04-23,2017-04-23,Brand B US,Paid Search,Paid Search - PLA,US,USD,Adwords,PLA,Brand B,,427.0,,,37791.0,200.55,200.55,,309.0,,,,136.95,136.95,,,439.0,5.0,,
2017-04-23,2017-04-23,Brand B - CA - FR,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand B,,941.0,,,75774.0,1028.25,761.67,,564.0,,,,93.97,69.61,,,755.0,2.0,,
2017-04-23,2017-04-23,Brand B - CA - FR,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand B,,859.0,,,30587.0,1147.47,849.98,,,,,,,0.0,,,,,,
2017-04-23,2017-04-23,Brand B - CA - US,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand B,,962.0,,,162304.0,434.04,321.51,,58.0,,,,1108.77,821.31,,,923.0,17.0,,
2017-04-23,2017-04-23,Brand B - CA - US,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand B,,231.0,,,623.0,12.66,9.38,,87.0,,,,833.92,617.72,,,244.0,14.0,,
2017-04-23,2017-04-23,Brand B - CA - US,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand B,,849.0,,,86899.0,1017.54,753.73,,501.0,,,,93.65,69.37,,,697.0,2.0,,
2017-04-23,2017-04-23,Brand B - CA - US,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand B,,2056.0,,,104724.0,2246.4,1664.0,,43.0,,,,156.77,116.13,,,120.0,2.0,,
2017-04-23,2017-04-23,Brand B - US,Display,Display - Equity,US,USD,"Clique Media, Inc",Equity,Brand B,,,,,,,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-04-23,2017-04-23,Brand B - US,Display,Display - Equity,US,USD,Who What Wear,Equity,Brand B,0.0,1.0,,,2718.0,0.0,0.0,,,,,,,0.0,,,,,0.0,0.0
2017-04-23,2017-04-23,Brand B - US,Display,Display - Equity,US,USD,byrdie.com,Equity,Brand B,0.0,7.0,,,4931.0,0.0,0.0,,3.0,,,,0.0,0.0,,,4.0,0.0,0.0,0.0
2017-04-23,2017-04-23,Brand B - US,Display,Display - Remarketing,US,USD,Criteo,Remarketing,Brand B,,391.0,,,64951.0,252.23,252.23,,16.0,,,,167.85,167.85,,,386.0,3.0,,
2017-04-23,2017-04-23,Brand B - US,Paid Search,Brand - Paid Search,US,USD,Bing,Brand,Brand B,,170.0,,,2390.0,34.85,34.85,,114.0,,,,388.8,388.8,,,163.0,7.0,,
2017-04-23,2017-04-23,Brand B - US,Social,Social - Equity,US,USD,Facebook,Equity,Brand B,,1105.0,,,117204.0,767.67,767.67,,677.0,,,,0.0,0.0,,,829.0,0.0,,
2017-04-23,2017-04-23,Brand B - US,Social,Social - Remarketing,US,USD,Facebook,Remarketing,Brand B,,1176.0,,,67911.0,1792.39,1792.39,,0.0,,,,0.0,0.0,,,4.0,0.0,,
2017-04-23,2017-04-23,Brand A - Other,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand A,,0.0,,,0.0,0.0,0.0,,31.0,,,,0.0,0.0,,,36.0,0.0,,
2017-04-23,2017-04-23,Brand A - Other,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand B,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-04-23,2017-04-23,Brand A - Other,Paid Search,Paid Search - Brand,UK,GBP,Adwords,Brand,Brand A,,968.0,,,18853.0,161.04,235.12,,549.0,,,,878.03,1281.92,,,1057.0,14.0,,
2017-04-23,2017-04-23,Brand A - Other,Paid Search,Paid Search - Other,US,USD,Adwords,Other,Brand A,,0.0,,,0.0,0.0,0.0,,1.0,,,,0.0,0.0,,,1.0,0.0,,
2017-04-23,2017-04-23,Brand A - Other,Paid Search,Paid Search - Unbranded,UK,GBP,Adwords,Unbranded,Brand A,,3090.0,,,20299.0,441.85,645.1,,1769.0,,,,3119.34,4554.24,,,3432.0,47.0,,
2017-04-23,2017-04-23,Brand A - Other,Paid Search,Paid Search - Unbranded,US,USD,Adwords,Unbranded,Brand A,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,2.0,0.0,,
2017-04-24,2017-04-23,Brand A - CA - EN,Affiliates,Affiliates - Affiliates,CA,CAD,LinkShare,Affiliates,Brand A,,1143.0,1006.77,745.76,1698.0,1006.77,745.76,209.0,289.0,87.0,139.89,209.0,2086.07,1545.24,8350.15,6185.3,790.0,20.0,,
2017-04-24,2017-04-23,Brand A - CA - EN,Display,Display - Equity,CA,CAD,Exponential,Equity,Brand A,0.0,334.0,,,245044.0,0.0,0.0,,141.0,,,,145.94,108.1,,,222.0,1.0,14429.0,17740.0
2017-04-24,2017-04-23,Brand A - CA - EN,Display,Display - Equity,CA,CAD,GQ,Equity,Brand A,,,,,,,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-04-24,2017-04-23,Brand A - CA - EN,Display,Display - Equity,CA,CAD,QuantCast,Equity,Brand A,0.0,24.0,,,29842.0,0.0,0.0,,5.0,,,,0.0,0.0,,,28.0,0.0,0.0,0.0
2017-04-24,2017-04-23,Brand A - CA - EN,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand A,,2298.0,,,466574.0,1715.05,1270.41,,101.0,,,,1454.49,1077.4,,,2606.0,16.0,,
2017-04-24,2017-04-23,Brand A - CA - EN,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand A,,290.0,,,969.0,19.05,14.11,,166.0,,,,130.0,96.3,,,339.0,2.0,,
2017-04-24,2017-04-23,Brand A - CA - EN,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand A,,803.0,,,20801.0,99.03,73.36,,242.0,,,,167.98,124.43,,,654.0,2.0,,
2017-04-24,2017-04-23,Brand A - CA - EN,Social,Social - Equity,CA,CAD,Instagram,Equity,Brand A,,151.0,,,14357.0,104.12,77.13,,,,,,,0.0,,,,,,
2017-04-24,2017-04-23,Brand A - CA - EN,Social,Social - Equity,CA,CAD,Instagram,Equity,Brand A,,,,,,,,,96.0,,,,0.0,0.0,,,143.0,0.0,,
2017-04-24,2017-04-23,Brand A - CA - EN,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand A,,259.0,,,8344.0,187.31,138.75,,0.0,,,,0.0,0.0,,,48.0,0.0,,
2017-04-24,2017-04-23,Brand A - CA - EN,Social,Social - Remarketing,CA,CAD,Instagram,Remarketing,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-04-24,2017-04-23,Brand A - CA - FR,Display,Display - Equity,CA,CAD,Exponential,Equity,Brand A,0.0,22.0,,,4534.0,0.0,0.0,,8.0,,,,0.0,0.0,,,11.0,0.0,3499.0,4540.0
2017-04-24,2017-04-23,Brand A - CA - FR,Display,Display - Equity,CA,CAD,QuantCast,Equity,Brand A,0.0,23.0,,,20123.0,0.0,0.0,,0.0,,,,0.0,0.0,,,23.0,0.0,0.0,0.0
2017-04-24,2017-04-23,Brand A - CA - FR,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand A,,,,,,0.0,,,0.0,,,,0.0,0.0,,,12.0,0.0,,
2017-04-24,2017-04-23,Brand A - CA - FR,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand A,,480.0,,,12127.0,69.34,51.36,,140.0,,,,0.0,0.0,,,303.0,0.0,,
2017-04-24,2017-04-23,Brand A - CA - FR,Social,Social - Equity,CA,CAD,Instagram,Equity,Brand A,,79.0,,,9349.0,76.36,56.56,,,,,,,0.0,,,,,,
2017-04-24,2017-04-23,Brand A - CA - FR,Social,Social - Equity,CA,CAD,Instagram,Equity,Brand A,,,,,,,,,47.0,,,,0.0,0.0,,,69.0,0.0,,
2017-04-24,2017-04-23,Brand A - UK,Affiliates,Affiliates - Affiliates,UK,GBP,LinkShare,Affiliates,Brand A,,97.0,185.78,271.24,1842.0,185.78,271.24,37.0,21.0,15.0,91.01,37.0,708.27,1034.07,1288.47,1881.17,54.0,11.0,,
2017-04-24,2017-04-23,Brand A - UK,Display,Display - Equity,UK,GBP,Exponential,Equity,Brand A,0.0,357.0,,,39146.0,0.0,0.0,,90.0,,,,0.0,0.0,,,212.0,0.0,24998.0,30883.0
2017-04-24,2017-04-23,Brand A - UK,Display,Display - Equity,UK,GBP,QuantCast,Equity,Brand A,0.0,31.0,,,48239.0,0.0,0.0,,6.0,,,,0.0,0.0,,,29.0,0.0,0.0,0.0
2017-04-24,2017-04-23,Brand A - UK,Display,Display - Remarketing,UK,GBP,Criteo,Remarketing,Brand A,,1113.0,,,175647.0,254.1,370.99,,43.0,,,,755.65,1103.25,,,1122.0,14.0,,
2017-04-24,2017-04-23,Brand A - UK,Paid Search,Brand - Paid Search,UK,GBP,Bing,Brand,Brand A,,255.0,,,875.0,107.61,157.12,,130.0,,,,178.98,261.31,,,229.0,3.0,,
2017-04-24,2017-04-23,Brand A - UK,Social,Social - Equity,UK,GBP,Facebook,Equity,Brand A,,1466.0,,,75152.0,163.54,238.77,,661.0,,,,0.0,0.0,,,932.0,0.0,,
2017-04-24,2017-04-23,Brand A - UK,Social,Social - Equity,UK,GBP,Instagram,Equity,Brand A,,339.0,,,58553.0,206.85,302.01,,,,,,,0.0,,,,,,
2017-04-24,2017-04-23,Brand A - UK,Social,Social - Equity,UK,GBP,Instagram,Equity,Brand A,,,,,,,,,261.0,,,,45.0,65.7,,,330.0,1.0,,
2017-04-24,2017-04-23,Brand A - UK,Social,Social - Remarketing,UK,GBP,Facebook,Remarketing,Brand A,,175.0,,,14021.0,277.32,404.89,,1.0,,,,0.0,0.0,,,6.0,0.0,,
2017-04-24,2017-04-23,Brand A - UK,Social,Social - Remarketing,UK,GBP,Instagram,Remarketing,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-04-24,2017-04-23,Brand A - US,Affiliates,Affiliates - Affiliates,CA,CAD,LinkShare,Affiliates,Brand A,,,,,,,,,89.0,,,,511.58,378.95,,,179.0,1.0,,
2017-04-24,2017-04-23,Brand A - US,Affiliates,Affiliates - Affiliates,UK,GBP,LinkShare,Affiliates,Brand A,,,,,,,,,9.0,,,,45.0,65.7,,,46.0,1.0,,
2017-04-24,2017-04-23,Brand A - US,Affiliates,Affiliates - Affiliates,US,USD,LinkShare,Affiliates,Brand A,,6709.0,3232.58,3232.58,2810.0,3232.58,3232.58,884.0,1141.0,415.0,477.09,1494.0,12232.51,12232.51,25906.86,25906.86,4788.0,148.0,,
2017-04-24,2017-04-23,Brand A - US,Display,Display - Equity,US,USD,Exponential,Equity,Brand A,0.0,588.0,,,380112.0,831.03,831.03,,210.0,,,,0.0,0.0,,,283.0,0.0,34759.0,40531.0
2017-04-24,2017-04-23,Brand A - US,Display,Display - Equity,US,USD,QuantCast,Equity,Brand A,0.0,408.0,,,835304.0,3257.69,3257.69,,151.0,,,,0.0,0.0,,,424.0,0.0,0.0,0.0
2017-04-24,2017-04-23,Brand A - US,Display,Display - Remarketing,US,USD,Criteo,Remarketing,Brand A,,6160.0,,,974521.0,3753.52,3753.52,,139.0,,,,4714.57,4714.57,,,6463.0,60.0,,
2017-04-24,2017-04-23,Brand A - US,Paid Search,Brand - Paid Search,US,USD,Bing,Brand,Brand A,,1186.0,,,5237.0,387.33,387.33,,630.0,,,,1413.93,1413.93,,,1088.0,13.0,,
2017-04-24,2017-04-23,Brand A - US,Paid Search,Brand - Paid Search,US,USD,Yahoo,Brand,Brand A,,596.0,,,4463.0,116.16,116.16,,346.0,,,,510.86,510.86,,,594.0,7.0,,
2017-04-24,2017-04-23,Brand A - US,Social,Social - Equity,US,USD,Facebook,Equity,Brand A,,4852.0,,,140230.0,373.32,373.32,,1869.0,,,,299.07,299.07,,,3453.0,4.0,,
2017-04-24,2017-04-23,Brand A - US,Social,Social - Equity,US,USD,Instagram,Equity,Brand A,,1364.0,,,94345.0,478.56,478.56,,,,,,,0.0,,,,,,
2017-04-24,2017-04-23,Brand A - US,Social,Social - Equity,US,USD,Instagram,Equity,Brand A,,,,,,,,,1052.0,,,,142.0,142.0,,,1413.0,3.0,,
2017-04-24,2017-04-23,Brand A - US,Social,Social - Remarketing,US,USD,Facebook,Remarketing,Brand A,,769.0,,,14857.0,131.67,131.67,,3.0,,,,132.94,132.94,,,80.0,3.0,,
2017-04-24,2017-04-23,Brand A - US,Social,Social - Remarketing,US,USD,Instagram,Remarketing,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,3.0,0.0,,
2017-04-24,2017-04-23,Brand A Brand CA,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand A,,8720.0,,,24445.0,596.34,441.73,,4280.0,,,,4090.51,3030.01,,,9639.0,41.0,,
2017-04-24,2017-04-23,Brand A Brand US,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand A,,20534.0,,,78123.0,1927.72,1927.72,,11970.0,,,,17256.99,17256.99,,,23497.0,209.0,,
2017-04-24,2017-04-23,Brand A GSP CA,Paid Search,Paid Search - GSP,CA,CAD,Adwords,GSP,Brand A,,0.0,,,0.0,0.0,0.0,,4.0,,,,0.0,0.0,,,38.0,0.0,,
2017-04-24,2017-04-23,Brand A GSP US,Paid Search,Paid Search - GSP,US,USD,Adwords,GSP,Brand A,,0.0,,,0.0,0.0,0.0,,2.0,,,,0.0,0.0,,,45.0,0.0,,
2017-04-24,2017-04-23,Brand A Nonbrand CA,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand A,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,24.0,0.0,,
2017-04-24,2017-04-23,Brand A Nonbrand US,Paid Search,Paid Search - Unbranded,US,USD,Adwords,Unbranded,Brand A,,1637.0,,,205436.0,1194.03,1194.03,,584.0,,,,682.98,682.98,,,1850.0,10.0,,
2017-04-24,2017-04-23,Brand A Shopping CA,Paid Search,Paid Search - PLA,CA,CAD,Adwords,PLA,Brand A,,263.0,,,20051.0,76.0,56.3,,102.0,,,,200.0,148.15,,,348.0,4.0,,
2017-04-24,2017-04-23,Brand A Shopping US,Paid Search,Paid Search - PLA,US,USD,Adwords,PLA,Brand A,,7673.0,,,856113.0,6785.8,6785.8,,4416.0,,,,3752.95,3752.95,,,8201.0,61.0,,
2017-04-24,2017-04-23,Brand B CA,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand B,,6435.0,,,27028.0,440.74,326.47,,2392.0,,,,6360.6,4711.56,,,7227.0,110.0,,
2017-04-24,2017-04-23,Brand B US,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand B,,2320.0,,,32779.0,568.15,568.15,,1238.0,,,,1610.36,1610.36,,,2485.0,38.0,,
2017-04-24,2017-04-23,Brand B US,Paid Search,Paid Search - PLA,US,USD,Adwords,PLA,Brand B,,434.0,,,44674.0,209.27,209.27,,305.0,,,,285.4,285.4,,,435.0,8.0,,
2017-04-24,2017-04-23,Brand B - CA - FR,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand B,,515.0,,,38374.0,507.21,375.71,,350.0,,,,0.0,0.0,,,484.0,0.0,,
2017-04-24,2017-04-23,Brand B - CA - US,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand B,,1152.0,,,225567.0,608.69,450.88,,60.0,,,,864.53,640.39,,,1030.0,19.0,,
2017-04-24,2017-04-23,Brand B - CA - US,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand B,,249.0,,,777.0,12.96,9.6,,116.0,,,,431.0,319.26,,,260.0,7.0,,
2017-04-24,2017-04-23,Brand B - CA - US,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand B,,531.0,,,45397.0,573.46,424.79,,290.0,,,,59.99,44.44,,,467.0,1.0,,
2017-04-24,2017-04-23,Brand B - CA - US,Social,Social - Equity,CA,CAD,Instagram,Equity,Brand B,,,,,,,,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-04-24,2017-04-23,Brand B - CA - US,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand B,,1446.0,,,70360.0,1140.38,844.73,,24.0,,,,0.0,0.0,,,65.0,0.0,,
2017-04-24,2017-04-23,Brand B - US,Display,Display - Equity,US,USD,Who What Wear,Equity,Brand B,0.0,2.0,,,2798.0,0.0,0.0,,,,,,,0.0,,,,,0.0,0.0
2017-04-24,2017-04-23,Brand B - US,Display,Display - Equity,US,USD,byrdie.com,Equity,Brand B,0.0,4.0,,,4265.0,0.0,0.0,,3.0,,,,0.0,0.0,,,4.0,0.0,0.0,0.0
2017-04-24,2017-04-23,Brand B - US,Display,Display - Remarketing,US,USD,Criteo,Remarketing,Brand B,,520.0,,,105885.0,327.65,327.65,,20.0,,,,491.85,491.85,,,530.0,9.0,,
2017-04-24,2017-04-23,Brand B - US,Paid Search,Brand - Paid Search,US,USD,Bing,Brand,Brand B,,191.0,,,2596.0,41.57,41.57,,101.0,,,,95.98,95.98,,,185.0,1.0,,
2017-04-24,2017-04-23,Brand B - US,Social,Social - Equity,US,USD,Facebook,Equity,Brand B,,655.0,,,62684.0,396.11,396.11,,382.0,,,,0.0,0.0,,,511.0,0.0,,
2017-04-24,2017-04-23,Brand B - US,Social,Social - Remarketing,US,USD,Facebook,Remarketing,Brand B,,632.0,,,35712.0,735.33,735.33,,0.0,,,,0.0,0.0,,,3.0,0.0,,
2017-04-24,2017-04-23,Brand A - Other,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand A,,0.0,,,0.0,0.0,0.0,,28.0,,,,0.0,0.0,,,31.0,0.0,,
2017-04-24,2017-04-23,Brand A - Other,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand B,,0.0,,,0.0,0.0,0.0,,0.0,,,,27.99,20.73,,,1.0,1.0,,
2017-04-24,2017-04-23,Brand A - Other,Paid Search,Paid Search - Brand,UK,GBP,Adwords,Brand,Brand A,,1179.0,,,44818.0,297.6,434.5,,706.0,,,,723.67,1056.56,,,1277.0,13.0,,
2017-04-24,2017-04-23,Brand A - Other,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand B,,0.0,,,0.0,0.0,0.0,,1.0,,,,0.0,0.0,,,1.0,0.0,,
2017-04-24,2017-04-23,Brand A - Other,Paid Search,Paid Search - Other,US,USD,Adwords,Other,Brand A,,0.0,,,0.0,0.0,0.0,,2.0,,,,0.0,0.0,,,3.0,0.0,,
2017-04-24,2017-04-23,Brand A - Other,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand A,,0.0,,,0.0,0.0,0.0,,1.0,,,,0.0,0.0,,,1.0,0.0,,
2017-04-24,2017-04-23,Brand A - Other,Paid Search,Paid Search - Unbranded,UK,GBP,Adwords,Unbranded,Brand A,,3284.0,,,28707.0,587.22,857.34,,1871.0,,,,2906.62,4243.67,,,3500.0,47.0,,
